画像,ラベル
"[[[0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  ...,
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588]],

 [[0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  ...,
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588]],

 [[0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  ...,
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588]],

 ...,

 [[0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  ...,
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588]],

 [[0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  ...,
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588]],

 [[0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  ...,
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588],
  [0.22745098, 0.94901961, 0.96470588]]]","(58, 242, 246)"
"[[[0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  ...,
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902]],

 [[0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  ...,
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902]],

 [[0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  ...,
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902]],

 ...,

 [[0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  ...,
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902]],

 [[0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  ...,
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902]],

 [[0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  ...,
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902],
  [0.70196078, 0.61960784, 0.17254902]]]","(179, 158, 44)"
"[[[0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  ...,
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ]],

 [[0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  ...,
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ]],

 [[0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  ...,
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ]],

 ...,

 [[0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  ...,
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ]],

 [[0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  ...,
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ]],

 [[0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  ...,
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ],
  [0.83137255, 0.28235294, 0.4627451 ]]]","(212, 72, 118)"
"[[[0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  ...,
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098]],

 [[0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  ...,
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098]],

 [[0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  ...,
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098]],

 ...,

 [[0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  ...,
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098]],

 [[0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  ...,
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098]],

 [[0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  ...,
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098],
  [0.02352941, 0.90196078, 0.42745098]]]","(6, 230, 109)"
"[[[0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  ...,
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843]],

 [[0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  ...,
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843]],

 [[0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  ...,
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843]],

 ...,

 [[0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  ...,
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843]],

 [[0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  ...,
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843]],

 [[0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  ...,
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843],
  [0.18431373, 0.39607843, 0.79607843]]]","(47, 101, 203)"
"[[[0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  ...,
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529]],

 [[0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  ...,
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529]],

 [[0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  ...,
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529]],

 ...,

 [[0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  ...,
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529]],

 [[0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  ...,
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529]],

 [[0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  ...,
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529],
  [0.59607843, 0.08627451, 0.38823529]]]","(152, 22, 99)"
"[[[0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  ...,
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804]],

 [[0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  ...,
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804]],

 [[0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  ...,
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804]],

 ...,

 [[0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  ...,
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804]],

 [[0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  ...,
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804]],

 [[0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  ...,
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804],
  [0.39215686, 0.86666667, 0.74509804]]]","(100, 221, 190)"
"[[[0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  ...,
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176]],

 [[0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  ...,
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176]],

 [[0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  ...,
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176]],

 ...,

 [[0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  ...,
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176]],

 [[0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  ...,
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176]],

 [[0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  ...,
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176],
  [0.16862745, 0.45490196, 0.92941176]]]","(43, 116, 237)"
"[[[0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  ...,
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784]],

 [[0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  ...,
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784]],

 [[0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  ...,
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784]],

 ...,

 [[0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  ...,
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784]],

 [[0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  ...,
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784]],

 [[0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  ...,
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784],
  [0.90196078, 0.29019608, 0.81960784]]]","(230, 74, 209)"
"[[[0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  ...,
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ]],

 [[0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  ...,
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ]],

 [[0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  ...,
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ]],

 ...,

 [[0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  ...,
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ]],

 [[0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  ...,
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ]],

 [[0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  ...,
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ],
  [0.04313725, 0.19215686, 0.4       ]]]","(11, 49, 102)"
"[[[0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  ...,
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608]],

 [[0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  ...,
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608]],

 [[0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  ...,
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608]],

 ...,

 [[0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  ...,
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608]],

 [[0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  ...,
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608]],

 [[0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  ...,
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608],
  [0.1372549 , 0.03137255, 0.89019608]]]","(35, 8, 227)"
"[[[0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  ...,
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784]],

 [[0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  ...,
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784]],

 [[0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  ...,
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784]],

 ...,

 [[0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  ...,
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784]],

 [[0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  ...,
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784]],

 [[0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  ...,
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784],
  [0.78039216, 0.50588235, 0.81960784]]]","(199, 129, 209)"
"[[[0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  ...,
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902]],

 [[0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  ...,
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902]],

 [[0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  ...,
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902]],

 ...,

 [[0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  ...,
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902]],

 [[0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  ...,
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902]],

 [[0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  ...,
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902],
  [0.41568627, 0.1372549 , 0.17254902]]]","(106, 35, 44)"
"[[[0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  ...,
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ]],

 [[0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  ...,
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ]],

 [[0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  ...,
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ]],

 ...,

 [[0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  ...,
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ]],

 [[0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  ...,
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ]],

 [[0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  ...,
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ],
  [0.29411765, 0.19215686, 0.1372549 ]]]","(75, 49, 35)"
"[[[0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  ...,
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294]],

 [[0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  ...,
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294]],

 [[0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  ...,
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294]],

 ...,

 [[0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  ...,
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294]],

 [[0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  ...,
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294]],

 [[0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  ...,
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294],
  [0.45098039, 0.69019608, 0.88235294]]]","(115, 176, 225)"
